name,longitude,latitude,issues,prov,key,scientificName,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,sex,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,coordinateUncertaintyInMeters,stateProvince,year,month,day,eventDate,modified,lastInterpreted,references,license,isInCluster,geodeticDatum,class,countryCode,country,rightsHolder,identifier,http://unknown.org/nick,verbatimEventDate,datasetName,collectionCode,verbatimLocality,gbifID,occurrenceID,taxonID,catalogNumber,recordedBy,institutionCode,eventTime,identifiedBy,identificationID,lifeStage,occurrenceRemarks,informationWithheld,establishmentMeans,elevation,continent,organismQuantity,organismQuantityType,eventID,http://rs.tdwg.org/dwc/terms/organismQuantity,habitat,institutionID,county,locality,eventRemarks,language,type,vernacularName,http://rs.tdwg.org/dwc/terms/organismQuantityType,datasetID,samplingProtocol,identificationRemarks,projectId,programmeAcronym,elevationAccuracy,verbatimSRS,verbatimCoordinateSystem,individualCount,higherClassification,ownerInstitutionCode,bibliographicCitation,accessRights
"Bradypus variegatus Schinz, 1825",-46.625771,-23.640261,cdround,gbif,2898493980,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:01:04.097+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,FEMALE,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2020-10-12T12:59:53,8,São Paulo,2020,8,2,2020-08-02,2021-01-29T17:11:26.000+00:00,2021-12-08T05:01:04.097+00:00,https://www.inaturalist.org/observations/62393574,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,BR,Brazil,oliprioli,62393574,oliprioli,2020/08/02 11:48 AM -0400,iNaturalist research-grade observations,Observations,"Parque do Estado, São Paulo - SP, Brasil",2898493980,https://www.inaturalist.org/observations/62393574,47067,62393574,oliprioli,iNaturalist,15:48:00Z,oliprioli,136025575,NA,Indivíduo com filhote,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-66.875337,10.414432,cdround,gbif,2898504100,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:51:53.994+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,NA,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2020-10-13T21:57:59,1953,Miranda,2020,8,29,2020-08-29,2020-11-19T21:51:03.000+00:00,2021-12-08T05:51:53.994+00:00,https://www.inaturalist.org/observations/62515047,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,VE,Venezuela (Bolivarian Republic of),Daniel de Marchena,62515047,danieldemarchena,2020/08/29 9:49 PM -0400,iNaturalist research-grade observations,Observations,"El Placer, Caracas, Miranda, Venezuela",2898504100,https://www.inaturalist.org/observations/62515047,47067,62515047,Daniel de Marchena,iNaturalist,01:49:00Z,Daniel de Marchena,136295105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-79.748244,-0.301144,cdround,gbif,2862361275,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:49:23.557+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,NA,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2020-09-08T23:00:12,3,Manabi,2020,9,8,2020-09-08,2020-09-09T23:31:59.000+00:00,2021-12-08T05:49:23.557+00:00,https://www.inaturalist.org/observations/58995497,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,EC,Ecuador,Vilmer Herrera,58995497,lacrespa,2020-09-08 3:46:00 PM GMT-05:00,iNaturalist research-grade observations,Observations,"Flavio Alfaro, Ecuador",2862361275,https://www.inaturalist.org/observations/58995497,47067,58995497,Vilmer Herrera,iNaturalist,20:46:00Z,Elliot Greiner,129060111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-84.924456,10.713878,cdround,gbif,2862461431,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:49:18.245+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,NA,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2020-09-10T03:50:10,31179,Alajuela,2020,9,9,2020-09-09,2020-09-10T17:22:59.000+00:00,2021-12-08T05:49:18.245+00:00,https://www.inaturalist.org/observations/59104729,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,CR,Costa Rica,frogman44,59104729,frogman44,2020-09-09 2:36:54 PM CST,iNaturalist research-grade observations,Observations,"Alajuela, CR",2862461431,https://www.inaturalist.org/observations/59104729,47067,59104729,frogman44,iNaturalist,21:36:54Z,frogman44,129294056,NA,NA,Coordinate uncertainty increased to 31179m at the request of the observer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-54.600853,-2.51644,cdround,gbif,2868319601,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:01:23.177+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,NA,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2020-09-25T00:53:51,NA,Pará,2020,9,24,2020-09-24,2020-09-25T08:21:39.000+00:00,2021-12-08T05:01:23.177+00:00,https://www.inaturalist.org/observations/60669560,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,BR,Brazil,Nelson Wisnik,60669560,nelson_wisnik,2020-09-24 7:07:10 AM GMT-03:00,iNaturalist research-grade observations,Observations,"Santarém - PA, Brasil",2868319601,https://www.inaturalist.org/observations/60669560,47067,60669560,Nelson Wisnik,iNaturalist,10:07:10Z,Nelson Wisnik,132467988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-46.618664,-23.647084,cdround,gbif,2868344013,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T06:41:01.096+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,NA,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2020-09-24T16:30:25,4,São Paulo,2020,9,24,2020-09-24,2021-09-21T16:38:24.000+00:00,2021-12-08T06:41:01.096+00:00,https://www.inaturalist.org/observations/60621349,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,BR,Brazil,Bruno Aranda,60621349,aranda87,2020/09/24 12:59 PM UTC,iNaturalist research-grade observations,Observations,"Parque do Estado, São Paulo - SP, Brasil",2868344013,https://www.inaturalist.org/observations/60621349,47067,60621349,Bruno Aranda,iNaturalist,12:59:00Z,Bruno Aranda,132375764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-54.605109,-2.511142,cdround,gbif,2873748602,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:01:06.576+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,NA,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2020-09-26T01:21:39,44,Pará,2020,9,24,2020-09-24,2020-10-01T06:18:57.000+00:00,2021-12-08T05:01:06.576+00:00,https://www.inaturalist.org/observations/60671230,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,BR,Brazil,Nelson Wisnik,60671230,nelson_wisnik,2020-09-24 7:19:30 AM GMT-03:00,iNaturalist research-grade observations,Observations,"Santarém, BR-PA, BR",2873748602,https://www.inaturalist.org/observations/60671230,47067,60671230,Nelson Wisnik,iNaturalist,10:19:30Z,hazello276,132683303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-83.191206,9.924818,cdround,gbif,2873836203,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:51:41.180+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,NA,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2020-09-28T01:13:55,210,Limón,2020,9,25,2020-09-25,2021-09-07T20:15:04.000+00:00,2021-12-08T05:51:41.180+00:00,https://www.inaturalist.org/observations/61052592,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,CR,Costa Rica,Anthony Arce,61052592,anthony_arce,2020-09-25 11:11:32 AM CST,iNaturalist research-grade observations,Observations,Veragua Rainforest,2873836203,https://www.inaturalist.org/observations/61052592,47067,61052592,Anthony Arce,iNaturalist,17:11:32Z,Anthony Arce,133180731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-43.404072,-21.80648,cdround,gbif,2992701507,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:01:31.405+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,NA,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2020-10-30T22:49:04,17,Minas Gerais,2020,9,14,2020-09-14,2021-02-19T15:29:58.000+00:00,2021-12-08T05:01:31.405+00:00,https://www.inaturalist.org/observations/59631685,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,BR,Brazil,Carlos Guedes,59631685,betocobra,2020-09-14 10:00:00 AM GMT-03:00,iNaturalist research-grade observations,Observations,"Parque Jardim da Serra, Juiz de Fora - MG, 36039-010, Brasil",2992701507,https://www.inaturalist.org/observations/59631685,47067,59631685,Carlos Guedes,iNaturalist,13:00:00Z,Ester A. Patricio,139313051,Adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-83.65693,9.894245,cdround,gbif,3067602249,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:51:28.783+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,NA,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2020-09-06T22:33:00,15,Cartago,2020,9,6,2020-09-06,2021-07-02T14:08:33.000+00:00,2021-12-08T05:51:28.783+00:00,https://www.inaturalist.org/observations/58777537,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,CR,Costa Rica,Guillermo Funes,58777537,guillermofunes,2020/09/06 4:22 PM CST,iNaturalist research-grade observations,Observations,"Provincia de Cartago, Turrialba, Costa Rica",3067602249,https://www.inaturalist.org/observations/58777537,47067,58777537,Guillermo Funes,iNaturalist,22:22:00Z,Guillermo Funes,128601559,NA,"He estado escuchando este grito desde los últimos días. Pensando que era un búho salí a buscarlo de noche, pero sin resultados. No fue pequeña mi sorpresa al oir rumores que se trataba de un peresozo. Los busqué de día y encontré al peresozo. Esperé cerca de una hora confirmando que se trataba de el. Como es usual, estaba muy arriba en un árbol, casi inperceptible, pero basado en observaciones previas supongo que es Bradypus variegatus. No sé si es sonido es de una cría o de el adulto, pero el canto se escucha de día y de noche. Grabación hecha con una Roland R-26, un micrófono Sennheiser ME 62 y una Parabola Telinga 22"". Grabación normalizada a -3 db, filtro científico utilizado (150).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-79.58998,8.898183,cdround,gbif,3097302430,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:01:03.364+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,NA,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2020-09-02T22:22:23,NA,Panamá Oeste,2020,9,2,2020-09-02,2021-04-22T22:59:28.000+00:00,2021-12-08T05:01:03.364+00:00,https://www.inaturalist.org/observations/58369506,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,WGS84,Mammalia,PA,Panama,Aitor,58369506,agonzalo,Wed Sep 02 2020 08:26:04 GMT-0500 (EST),iNaturalist research-grade observations,Observations,"Provincia de Panamá, PA",3097302430,https://www.inaturalist.org/observations/58369506,47067,58369506,Aitor,iNaturalist,12:26:04Z,Aitor,127779370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-51.976227,-6.641455,cdround,gbif,3335097210,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:07:32.253+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,NA,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2021-08-03T02:41:27,2543,Pará,2020,9,27,2020-09-27,2021-11-02T15:13:58.000+00:00,2021-12-08T05:07:32.253+00:00,https://www.inaturalist.org/observations/89733159,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,BR,Brazil,Luis Morais,89733159,luix_morais,2020/09/27 9:20 AM -0300,iNaturalist research-grade observations,Observations,"São Félix do Xingu, PA, 68380-000, Brasil",3335097210,https://www.inaturalist.org/observations/89733159,47067,89733159,Luis Morais,iNaturalist,12:20:00Z,Luis Morais,196393559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-43.449431,-23.018328,cdround,gbif,3343776417,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:01:37.415+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,NA,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2020-09-15T00:58:14,14,Rio de Janeiro,2020,9,13,2020-09-13,2021-08-25T12:32:41.000+00:00,2021-12-08T05:01:37.415+00:00,https://www.inaturalist.org/observations/59637256,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,WGS84,Mammalia,BR,Brazil,Cláudia Lyrio,59637256,claudia_ly,2020-09-13 2:17:22 PM GMT-03:00,iNaturalist research-grade observations,Observations,"Recreio dos Bandeirantes, Rio de Janeiro - RJ, 22790-701, Brasil",3343776417,https://www.inaturalist.org/observations/59637256,47067,59637256,Cláudia Lyrio,iNaturalist,17:17:22Z,Cláudia Lyrio,130365734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-79.188,0.60981,,gbif,3419399800,"Bradypus variegatus Schinz, 1825",112716aa-0f53-483d-9089-fd21494ecb66,c54097e6-0972-4acb-b849-eaeba29c917d,9df8109c-684d-416b-819b-7bc09adc500b,EC,DWC_ARCHIVE,2021-12-17T21:12:11.599+00:00,2021-12-17T21:12:40.603+00:00,1,c54097e6-0972-4acb-b849-eaeba29c917d,HUMAN_OBSERVATION,PRESENT,NA,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,NA,NA,Esmeraldas,2020,9,9,2020-09-09,NA,2021-12-17T21:12:40.603+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,WGS84,Mammalia,EC,Ecuador,"Ministerio del Ambiente, Agua y Transición Ecológica",RVSP-CV-0255,NA,09-sep-20,Registro de avistamientos de fauna durante recorridos de control y vigilancia en el Refugio de vida Silvestre Pambilar,NA,NA,3419399800,RVSP-CV-0255,ec.bio.spp.46023,NA,NA,NA,9:52:00,NA,NA,NA,NA,NA,NA,NA,SOUTH_AMERICA,NA,NA,NA,NA,NA,http://www.ambiente.gob.ec,Eloy Alfaro,NA,NA,es,event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MAATE,"Ministerio del Ambiente, Agua y Transición Ecológica. 2021.Registro de avistamientos de fauna durante recorridos de control y vigilancia en el Refugio de vida Silvestre Pambilar",CC BY 4.0
"Bradypus variegatus Schinz, 1825",-54.654367,-2.462168,cdround,gbif,2883108532,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:01:28.167+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,NA,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2020-10-06T14:57:18,NA,Pará,2020,10,5,2020-10-05,2020-10-06T16:53:31.000+00:00,2021-12-08T05:01:28.167+00:00,https://www.inaturalist.org/observations/61864205,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,BR,Brazil,Nelson Wisnik,61864205,nelson_wisnik,2020-10-05 2:03:20 PM GMT-03:00,iNaturalist research-grade observations,Observations,"Santarém - PA, Brasil",2883108532,https://www.inaturalist.org/observations/61864205,47067,61864205,Nelson Wisnik,iNaturalist,17:03:20Z,Nelson Wisnik,134908590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-46.61824,-23.648028,cdround,gbif,2883144876,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:00:40.965+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,NA,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2020-10-06T17:17:10,42,São Paulo,2020,10,6,2020-10-06,2021-09-21T16:38:24.000+00:00,2021-12-08T05:00:40.965+00:00,https://www.inaturalist.org/observations/61875468,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,BR,Brazil,Bruno Aranda,61875468,aranda87,2020-10-06 2:12:53 PM GMT-03:00,iNaturalist research-grade observations,Observations,"Parque do Estado, São Paulo - SP, 04301-902, Brasil",2883144876,https://www.inaturalist.org/observations/61875468,47067,61875468,Bruno Aranda,iNaturalist,17:12:53Z,Bruno Aranda,134934899,NA,Indivíduo em posição de aparente descanso... Localizada na copa de uma palmeira seafortia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-54.654357,-2.462185,cdround,gbif,2883147794,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:00:30.047+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,NA,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2020-10-06T15:05:57,NA,Pará,2020,10,5,2020-10-05,2020-10-06T16:51:42.000+00:00,2021-12-08T05:00:30.047+00:00,https://www.inaturalist.org/observations/61864759,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,BR,Brazil,Nelson Wisnik,61864759,nelson_wisnik,2020-10-05 2:47:45 PM GMT-03:00,iNaturalist research-grade observations,Observations,"Santarém - PA, Brasil",2883147794,https://www.inaturalist.org/observations/61864759,47067,61864759,Nelson Wisnik,iNaturalist,17:47:45Z,Nelson Wisnik,134909814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
